 yes             v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(Vitest)       i(Viout)        v(Vout)         i(v.x3.vib0)    i(v.x3.vib1)    i(v.x3.vib2)    i(v.x3.vib3)    i(v.x3.vib4)    i(v.x3.vib5)    i(v.x3.vib6)   
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.17656975e-07  1.13336470e-07  1.13336470e-04  4.70406475e-14  1.07134112e-06  4.11426691e-14  1.09408136e-06  4.87688438e-14  4.06429488e-14  4.30186682e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.28661525e-07  1.24125258e-07  1.24125258e-04  1.07377656e-06  1.07132486e-06  4.11060568e-14  1.09407646e-06  4.87512530e-14  4.06289319e-14  4.30043181e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.40887475e-07  1.36141604e-07  1.36141604e-04  4.71333397e-14  4.26709816e-14  1.08216662e-06  1.09407142e-06  4.87332718e-14  4.06146291e-14  4.29896941e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.51833828e-07  1.46924233e-07  1.46924233e-04  1.07378398e-06  4.25838700e-14  1.08215848e-06  1.09406723e-06  4.87183543e-14  4.06027835e-14  4.29775972e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.63003812e-07  1.57948141e-07  1.57948141e-04  4.69781577e-14  1.07132468e-06  1.08215113e-06  1.09406321e-06  4.87041188e-14  4.05914972e-14  4.29660847e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.73540418e-07  1.68364705e-07  1.68364705e-04  1.07377015e-06  1.07131212e-06  1.08214488e-06  1.09405963e-06  4.86914881e-14  4.05814984e-14  4.29558966e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.86099655e-07  1.80801481e-07  1.80801481e-04  4.74470801e-14  4.29645769e-14  4.13674793e-14  4.31394042e-14  1.07882868e-06  4.05702994e-14  4.29444984e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.97522957e-07  1.92131360e-07  1.92131360e-04  1.07379548e-06  4.27055744e-14  4.12596211e-14  4.31014461e-14  1.07882604e-06  4.05607125e-14  4.29347521e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.09088090e-07  2.03618036e-07  2.03618036e-04  4.70610882e-14  1.07134644e-06  4.11927341e-14  4.30697709e-14  1.07882350e-06  4.05515215e-14  4.29254184e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.20122878e-07  2.14592073e-07  2.14592073e-04  1.07377839e-06  1.07132875e-06  4.11457263e-14  4.30437902e-14  1.07882120e-06  4.05431850e-14  4.29169612e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.32339394e-07  2.26756365e-07  2.26756365e-04  4.71671199e-14  4.27029715e-14  1.08217666e-06  4.30185121e-14  1.07881876e-06  4.05343993e-14  4.29080577e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.43374557e-07  2.37757115e-07  2.37757115e-04  1.07378611e-06  4.26032518e-14  1.08216717e-06  4.29980840e-14  1.07881666e-06  4.05268262e-14  4.29003909e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.54545103e-07  2.48904453e-07  2.48904453e-04  4.69924889e-14  1.07132848e-06  1.08215880e-06  4.29792473e-14  1.07881461e-06  4.05194795e-14  4.28929604e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.65047692e-07  2.59395335e-07  2.59395335e-04  1.07377172e-06  1.07131513e-06  1.08215179e-06  4.29629280e-14  1.07881276e-06  4.05128408e-14  4.28862524e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.78525476e-07  2.72871689e-07  2.72871689e-04  4.72556553e-14  4.27862912e-14  4.11891509e-14  1.09407164e-06  1.07881047e-06  4.05046712e-14  4.28780058e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.89528125e-07  2.83883925e-07  2.83883925e-04  1.07379047e-06  4.26466392e-14  4.11424995e-14  1.09406730e-06  1.07880868e-06  4.04982698e-14  4.28715507e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.00643396e-07  2.95018207e-07  2.95018207e-04  4.70231098e-14  1.07133654e-06  4.11049131e-14  1.09406320e-06  1.07880693e-06  4.04920282e-14  4.28652624e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.11246010e-07  3.05647306e-07  3.05647306e-04  1.07377489e-06  1.07132141e-06  4.10746708e-14  1.09405951e-06  1.07880531e-06  4.04862708e-14  4.28594671e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.23175075e-07  3.17615492e-07  3.17615492e-04  4.71061311e-14  4.26451192e-14  1.08215843e-06  1.09405560e-06  1.07880354e-06  4.04800063e-14  4.28531672e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.33777548e-07  3.28260678e-07  3.28260678e-04  1.07378207e-06  4.25672370e-14  1.08215128e-06  1.09405231e-06  1.07880202e-06  4.04746156e-14  4.28477508e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.44551380e-07  3.39085260e-07  3.39085260e-04  4.69655659e-14  1.07132133e-06  1.08214467e-06  1.09404912e-06  1.07880051e-06  4.04692976e-14  4.28424120e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.54694400e-07  3.49282576e-07  3.49282576e-04  1.07376872e-06  1.07130943e-06  1.08213898e-06  1.09404625e-06  1.07879913e-06  4.04644295e-14  4.28375288e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.62682342e-07  3.57317579e-07  3.57317579e-04  4.75602270e-14  4.30691460e-14  4.14709484e-14  4.32512061e-14  4.88094603e-14  1.07494135e-06  4.28337758e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.74167168e-07  3.68876491e-07  3.68876491e-04  1.07379679e-06  4.27234444e-14  4.13052379e-14  4.31856534e-14  4.87873582e-14  1.07493975e-06  4.28285151e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.85847022e-07  3.80639196e-07  3.80639196e-04  4.70715880e-14  1.07134917e-06  4.12223111e-14  4.31375384e-14  4.87671497e-14  1.07493817e-06  4.28233202e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.97045453e-07  3.91923916e-07  3.91923916e-04  1.07377929e-06  1.07133070e-06  4.11680523e-14  4.31007838e-14  4.87494792e-14  1.07493670e-06  4.28184777e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.09320618e-07  4.04301095e-07  4.04301095e-04  4.71855571e-14  4.27203812e-14  1.08218209e-06  4.30671568e-14  4.87316694e-14  1.07493513e-06  4.28133164e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.20459505e-07  4.15539046e-07  4.15539046e-04  1.07378715e-06  4.26131321e-14  1.08217174e-06  4.30410080e-14  4.87166862e-14  1.07493374e-06  4.28087586e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.31762862e-07  4.26949033e-07  4.26949033e-04  4.69996186e-14  1.07133036e-06  1.08216277e-06  4.30177103e-14  4.87024543e-14  1.07493236e-06  4.28042490e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.42446812e-07  4.37739245e-07  4.37739245e-04  1.07377248e-06  1.07131660e-06  1.08215532e-06  4.29979771e-14  4.86897835e-14  1.07493109e-06  4.28000884e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.55950449e-07  4.51384553e-07  4.51384553e-04  4.72861059e-14  4.28148007e-14  4.12178765e-14  1.09408115e-06  4.86747134e-14  1.07492952e-06  4.27949640e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.67132920e-07  4.62690373e-07  4.62690373e-04  1.07379161e-06  4.26590278e-14  4.11642117e-14  1.09407611e-06  4.86629357e-14  1.07492825e-06  4.27908282e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.78396508e-07  4.74083552e-07  4.74083552e-04  4.70314537e-14  1.07133872e-06  4.11224045e-14  1.09407141e-06  4.86516416e-14  1.07492700e-06  4.27867562e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.89126861e-07  4.84942212e-07  4.84942212e-04  1.07377570e-06  1.07132307e-06  4.10893717e-14  1.09406723e-06  4.86413605e-14  1.07492584e-06  4.27829606e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  5.01105515e-07  4.97069537e-07  4.97069537e-04  4.71189490e-14  4.26573142e-14  1.08216230e-06  1.09406285e-06  4.86303814e-14  1.07492456e-06  4.27788156e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  5.11751884e-07  5.07852725e-07  5.07852725e-04  1.07378299e-06  4.25751893e-14  1.08215469e-06  1.09405918e-06  4.86210251e-14  1.07492345e-06  4.27752096e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  5.22565670e-07  5.18809874e-07  5.18809874e-04  4.69716084e-14  1.07132294e-06  1.08214774e-06  1.09405565e-06  4.86118753e-14  1.07492234e-06  4.27716188e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  5.32763585e-07  5.29146946e-07  5.29146946e-04  1.07376942e-06  1.07131073e-06  1.08214179e-06  1.09405247e-06  4.86035479e-14  1.07492132e-06  4.27682965e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.45816736e-07  5.42383677e-07  5.42383677e-04  4.73772674e-14  4.28997918e-14  4.13030065e-14  4.30691682e-14  1.07881037e-06  1.07492003e-06  4.27641307e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.56924701e-07  5.53652574e-07  5.53652574e-04  1.07379417e-06  4.26889549e-14  4.12225505e-14  4.30424765e-14  1.07880853e-06  1.07491896e-06  4.27606592e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.68203647e-07  5.65099247e-07  5.65099247e-04  4.70509014e-14  1.07134380e-06  4.11667761e-14  4.30188189e-14  1.07880673e-06  1.07491789e-06  4.27572007e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.78939412e-07  5.75998609e-07  5.75998609e-04  1.07377750e-06  1.07132683e-06  4.11254718e-14  4.29987045e-14  1.07880507e-06  1.07491688e-06  4.27539685e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.90843955e-07  5.88088959e-07  5.88088959e-04  4.71499962e-14  4.26867709e-14  1.08217159e-06  4.29785270e-14  1.07880330e-06  1.07491579e-06  4.27504500e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.01591474e-07  5.99008110e-07  5.99008110e-04  1.07378507e-06  4.25936455e-14  1.08216282e-06  4.29618571e-14  1.07880174e-06  1.07491482e-06  4.27473306e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.12517067e-07  6.10111875e-07  6.10111875e-04  4.69854548e-14  1.07132661e-06  1.08215499e-06  4.29461510e-14  1.07880020e-06  1.07491385e-06  4.27442129e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.22799015e-07  6.20564833e-07  6.20564833e-04  1.07377096e-06  1.07131366e-06  1.08214838e-06  4.29323386e-14  1.07879880e-06  1.07491295e-06  4.27413266e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.36208901e-07  6.34202509e-07  6.34202509e-04  4.72291133e-14  4.27613839e-14  4.11639728e-14  1.09406324e-06  1.07879701e-06  1.07491180e-06  4.27376290e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.46996799e-07  6.45177482e-07  6.45177482e-04  1.07378934e-06  4.26348487e-14  4.11228110e-14  1.09405945e-06  1.07879562e-06  1.07491089e-06  4.27347074e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.57874293e-07  6.56246987e-07  6.56246987e-04  4.70150396e-14  1.07133442e-06  4.10886826e-14  1.09405582e-06  1.07879425e-06  1.07490998e-06  4.27318077e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.68194267e-07  6.66752212e-07  6.66752212e-04  1.07377408e-06  1.07131979e-06  4.10608316e-14  1.09405253e-06  1.07879298e-06  1.07490913e-06  4.27290981e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.79835548e-07  6.78605999e-07  6.78605999e-04  4.70939781e-14  4.26335374e-14  1.08215475e-06  1.09404900e-06  1.07879159e-06  1.07490819e-06  4.27260886e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.90162867e-07  6.89124919e-07  6.89124919e-04  1.07378116e-06  4.25594912e-14  1.08214799e-06  1.09404601e-06  1.07879038e-06  1.07490737e-06  4.27234591e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  7.00674316e-07  6.99834309e-07  6.99834309e-04  4.69596309e-14  1.07131974e-06  1.08214171e-06  1.09404310e-06  1.07878917e-06  1.07490654e-06  4.27208206e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  7.10564353e-07  7.09913235e-07  7.09913235e-04  1.07376803e-06  1.07130814e-06  1.08213626e-06  1.09404047e-06  1.07878806e-06  1.07490577e-06  4.27183719e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.29055109e-07  7.28763901e-07  7.28763901e-04  4.76690339e-14  4.31693236e-14  4.15695306e-14  4.33569267e-14  4.89330969e-14  4.05681541e-14  1.09810204e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.40713772e-07  7.40653928e-07  7.40653928e-04  1.07379746e-06  4.27331864e-14  4.13338982e-14  4.32504363e-14  4.88939275e-14  4.05586196e-14  1.09810119e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.52611357e-07  7.52791083e-07  7.52791083e-04  4.70771245e-14  1.07135060e-06  4.12394487e-14  4.31841137e-14  4.88609040e-14  4.05494390e-14  1.09810034e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.64016566e-07  7.64429182e-07  7.64429182e-04  1.07377974e-06  1.07133171e-06  4.11804461e-14  4.31375968e-14  4.88337052e-14  4.05410958e-14  1.09809953e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.76602192e-07  7.77275415e-07  7.77275415e-04  4.71956058e-14  4.27298561e-14  1.08218504e-06  4.30973314e-14  4.88073598e-14  4.05323485e-14  1.09809865e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.88061516e-07  7.88975271e-07  7.88975271e-04  1.07378768e-06  4.26183353e-14  1.08217420e-06  4.30669716e-14  4.87859331e-14  4.05247581e-14  1.09809786e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.99640188e-07  8.00800076e-07  8.00800076e-04  4.70033295e-14  1.07133134e-06  1.08216489e-06  4.30404933e-14  4.87662472e-14  4.05174144e-14  1.09809708e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.10575726e-07  8.11970892e-07  8.11970892e-04  1.07377287e-06  1.07131737e-06  1.08215718e-06  4.30183704e-14  4.87491446e-14  4.05107515e-14  1.09809635e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.24237229e-07  8.25930110e-07  8.25930110e-04  4.73036526e-14  4.28311996e-14  4.12343581e-14  1.09408657e-06  4.87294667e-14  4.05027664e-14  1.09809544e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.35633111e-07  8.37577509e-07  8.37577509e-04  1.07379219e-06  4.26655861e-14  4.11762123e-14  1.09408107e-06  4.87142896e-14  4.04963685e-14  1.09809470e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.47141763e-07  8.49343056e-07  8.49343056e-04  4.70357972e-14  1.07133986e-06  4.11318369e-14  1.09407598e-06  4.86999919e-14  4.04901296e-14  1.09809396e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.58126156e-07  8.60575315e-07  8.60575315e-04  1.07377611e-06  1.07132392e-06  4.10971831e-14  1.09407148e-06  4.86871787e-14  4.04843679e-14  1.09809326e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.70373787e-07  8.73102359e-07  8.73102359e-04  4.71257078e-14  4.26637363e-14  1.08216433e-06  1.09406681e-06  4.86737253e-14  4.04781498e-14  1.09809249e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.81293577e-07  8.84273942e-07  8.84273942e-04  1.07378346e-06  4.25792939e-14  1.08215648e-06  1.09406291e-06  4.86623824e-14  4.04727767e-14  1.09809182e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.92427005e-07  8.95666653e-07  8.95666653e-04  4.69747158e-14  1.07132376e-06  1.08214934e-06  1.09405917e-06  4.86513786e-14  4.04674534e-14  1.09809113e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  9.02932615e-07  9.06419273e-07  9.06419273e-04  1.07376977e-06  1.07131139e-06  1.08214325e-06  1.09405581e-06  4.86414622e-14  4.04625649e-14  1.09809050e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  9.15927211e-07  9.19722520e-07  9.19722520e-04  4.74073391e-14  4.29277263e-14  4.13308457e-14  4.30995586e-14  1.07881833e-06  4.04566882e-14  1.09808972e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  9.27345507e-07  9.31414844e-07  9.31414844e-04  1.07379479e-06  4.26967228e-14  4.12393660e-14  4.30684895e-14  1.07881619e-06  4.04516700e-14  1.09808904e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  9.38920231e-07  9.43270012e-07  9.43270012e-04  4.70557260e-14  1.07134505e-06  4.11787856e-14  4.30415873e-14  1.07881411e-06  4.04467138e-14  1.09808837e-06 
