 yes             v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(Vitest)       i(Viout)        v(Vout)         i(v.x3.vib0)    i(v.x3.vib1)    i(v.x3.vib2)    i(v.x3.vib3)    i(v.x3.vib4)    i(v.x3.vib5)    i(v.x3.vib6)   
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.04110800e-07  3.98414876e-07  3.98414876e-04  1.11555657e-06  1.10335305e-06  4.04414711e-14  4.20357277e-14  4.35244614e-14  1.10631070e-06  4.36667693e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.14909269e-07  4.09026657e-07  4.09026657e-04  4.26937204e-14  4.44978466e-14  1.10310697e-06  4.20064469e-14  4.35102457e-14  1.10630925e-06  4.36622074e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.26461878e-07  4.20387437e-07  4.20387437e-04  1.11556719e-06  4.43830353e-14  1.10309462e-06  4.19794839e-14  4.34961168e-14  1.10630774e-06  4.36574500e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.37477210e-07  4.31227300e-07  4.31227300e-04  4.25249330e-14  1.10335320e-06  1.10308461e-06  4.19569866e-14  4.34835299e-14  1.10630633e-06  4.36530264e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.48525532e-07  4.42106768e-07  4.42106768e-04  1.11554739e-06  1.10333719e-06  1.10307579e-06  4.19368047e-14  4.34716538e-14  1.10630495e-06  4.36486944e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.60519577e-07  4.53925435e-07  4.53925435e-04  4.27896884e-14  4.46016329e-14  4.05004753e-14  1.09967259e-06  4.34595009e-14  1.10630348e-06  4.36441047e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.72112982e-07  4.65357011e-07  4.65357011e-04  1.11557343e-06  4.44321548e-14  4.04433394e-14  1.09966696e-06  4.34483974e-14  1.10630210e-06  4.36397748e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.83087181e-07  4.76184856e-07  4.76184856e-04  4.25549242e-14  1.10336305e-06  4.04020546e-14  1.09966204e-06  4.34384040e-14  1.10630081e-06  4.36357680e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.94177607e-07  4.87134009e-07  4.87134009e-04  1.11555189e-06  1.10334474e-06  4.03676419e-14  1.09965739e-06  4.34287629e-14  1.10629954e-06  4.36318054e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  5.04764972e-07  4.97592624e-07  4.97592624e-04  4.26349437e-14  4.44337308e-14  1.10308519e-06  1.09965323e-06  4.34199482e-14  1.10629836e-06  4.36281004e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  5.15803833e-07  5.08503506e-07  5.08503506e-04  1.11556176e-06  4.43450568e-14  1.10307604e-06  1.09964913e-06  4.34111258e-14  1.10629714e-06  4.36243150e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  5.26362031e-07  5.18945184e-07  5.18945184e-04  4.25003277e-14  1.10334505e-06  1.10306820e-06  1.09964541e-06  4.34030099e-14  1.10629600e-06  4.36207655e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  5.36908731e-07  5.29381157e-07  5.29381157e-04  1.11554340e-06  1.10333077e-06  1.10306112e-06  1.09964188e-06  4.33951920e-14  1.10629488e-06  4.36172865e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.49389367e-07  5.41737970e-07  5.41737970e-04  4.28725485e-14  4.46905705e-14  4.05844961e-14  4.20086847e-14  1.08597248e-06  1.10629358e-06  4.36132521e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.60914499e-07  5.53155600e-07  5.53155600e-04  1.11557680e-06  4.44621591e-14  4.04991311e-14  4.19811407e-14  1.08597023e-06  1.10629240e-06  4.36096029e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.71900503e-07  5.64045159e-07  5.64045159e-04  4.25721212e-14  1.10336865e-06  4.04444878e-14  4.19583025e-14  1.08596817e-06  1.10629130e-06  4.36061898e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.82992212e-07  5.75045390e-07  5.75045390e-04  1.11555424e-06  1.10334885e-06  4.04017701e-14  4.19377440e-14  1.08596616e-06  1.10629021e-06  4.36028062e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.93512113e-07  5.85483938e-07  5.85483938e-04  4.26624685e-14  4.44638168e-14  1.10309546e-06  4.19200555e-14  1.08596432e-06  1.10628919e-06  4.35996527e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.04677934e-07  5.96569103e-07  5.96569103e-04  1.11556448e-06  4.43636191e-14  1.10308494e-06  4.19028335e-14  1.08596242e-06  1.10628812e-06  4.35963629e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.15346234e-07  6.07165763e-07  6.07165763e-04  4.25125362e-14  1.10334910e-06  1.10307615e-06  4.18876153e-14  1.08596065e-06  1.10628712e-06  4.35932728e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.25988978e-07  6.17742260e-07  6.17742260e-04  1.11554541e-06  1.10333398e-06  1.10306830e-06  4.18734487e-14  1.08595894e-06  1.10628613e-06  4.35902402e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.37936206e-07  6.29621273e-07  6.29621273e-04  4.27381329e-14  4.45459985e-14  4.04475218e-14  1.09965369e-06  1.08595708e-06  1.10628505e-06  4.35868933e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.49138366e-07  6.40765327e-07  6.40765327e-04  1.11557046e-06  4.44078873e-14  4.04035760e-14  1.09964945e-06  1.08595538e-06  1.10628404e-06  4.35838084e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.59746987e-07  6.51324097e-07  6.51324097e-04  4.25404211e-14  1.10335830e-06  4.03697294e-14  1.09964564e-06  1.08595381e-06  1.10628311e-06  4.35809329e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.70435107e-07  6.61967040e-07  6.61967040e-04  1.11554978e-06  1.10334115e-06  4.03405615e-14  1.09964198e-06  1.08595227e-06  1.10628218e-06  4.35780797e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.80759683e-07  6.72252749e-07  6.72252749e-04  4.26128202e-14  4.44094618e-14  1.10307685e-06  1.09963861e-06  1.08595081e-06  1.10628129e-06  4.35753639e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.91483814e-07  6.82941440e-07  6.82941440e-04  1.11555936e-06  4.43292919e-14  1.10306869e-06  1.09963527e-06  1.08594933e-06  1.10628038e-06  4.35725838e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  7.01755052e-07  6.93183411e-07  6.93183411e-04  4.24897932e-14  1.10334154e-06  1.10306159e-06  1.09963221e-06  1.08594795e-06  1.10627952e-06  4.35699590e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  7.11984488e-07  7.03388217e-07  7.03388217e-04  1.11554160e-06  1.10332795e-06  1.10305508e-06  1.09962928e-06  1.08594660e-06  1.10627868e-06  4.35673806e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.37526063e-07  7.28887799e-07  7.28887799e-04  4.31434777e-14  4.49786452e-14  4.08531047e-14  4.22963658e-14  4.36971838e-14  4.50382466e-14  1.10354961e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.49555200e-07  7.40906722e-07  7.40906722e-04  1.11558112e-06  4.45062812e-14  4.06040570e-14  4.21842477e-14  4.36589923e-14  4.50270483e-14  1.10354873e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.61072646e-07  7.52420081e-07  7.52420081e-04  4.25953296e-14  1.10337618e-06  4.05135149e-14  4.21200510e-14  4.36291380e-14  4.50169523e-14  1.10354790e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.72830364e-07  7.64179339e-07  7.64179339e-04  1.11555719e-06  1.10335420e-06  4.04534189e-14  4.20725275e-14  4.36031265e-14  4.50071970e-14  1.10354706e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.83877464e-07  7.75233118e-07  7.75233118e-04  4.27029010e-14  4.45078193e-14  1.10311032e-06  4.20372749e-14  4.35816607e-14  4.49984806e-14  1.10354629e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.95736306e-07  7.87104745e-07  7.87104745e-04  1.11556792e-06  4.43884249e-14  1.10309739e-06  4.20057646e-14  4.35610573e-14  4.49895554e-14  1.10354546e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.06991956e-07  7.98377885e-07  7.98377885e-04  4.25283141e-14  1.10335431e-06  1.10308699e-06  4.19800690e-14  4.35433546e-14  4.49814561e-14  1.10354469e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.18273987e-07  8.09682661e-07  8.09682661e-04  1.11554792e-06  1.10333806e-06  1.10307788e-06  4.19573455e-14  4.35270834e-14  4.49736668e-14  1.10354393e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.30372904e-07  8.21811748e-07  8.21811748e-04  4.28062783e-14  4.46194832e-14  4.05173959e-14  1.09967856e-06  4.35109960e-14  4.49656461e-14  1.10354313e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.42173748e-07  8.33647759e-07  8.33647759e-04  1.11557423e-06  4.44389991e-14  4.04553324e-14  1.09967240e-06  4.34965022e-14  4.49581259e-14  1.10354235e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.53378747e-07  8.44891383e-07  8.44891383e-04  4.25589219e-14  1.10336435e-06  4.04114632e-14  1.09966705e-06  4.34837040e-14  4.49512393e-14  1.10354162e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.64721925e-07  8.56278837e-07  8.56278837e-04  1.11555245e-06  1.10334570e-06  4.03753470e-14  1.09966204e-06  4.34715654e-14  4.49445002e-14  1.10354090e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.75532600e-07  8.67136545e-07  8.67136545e-04  4.26411805e-14  4.44405580e-14  1.10308753e-06  1.09965759e-06  4.34606620e-14  4.49382796e-14  1.10354021e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.86855450e-07  8.78513706e-07  8.78513706e-04  1.11556240e-06  4.43493537e-14  1.10307807e-06  1.09965323e-06  4.34498538e-14  4.49319611e-14  1.10353950e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.97720938e-07  8.89436157e-07  8.89436157e-04  4.25031780e-14  1.10334599e-06  1.10307003e-06  1.09964928e-06  4.34400047e-14  4.49260748e-14  1.10353883e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  9.08581796e-07  9.00358690e-07  9.00358690e-04  1.11554387e-06  1.10333153e-06  1.10306277e-06  1.09964554e-06  4.34306172e-14  4.49203534e-14  1.10353816e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  9.20968740e-07  9.12821747e-07  9.12821747e-04  4.29010877e-14  4.47210892e-14  4.06131797e-14  4.20397425e-14  1.08598213e-06  4.49140137e-14  1.10353741e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  9.32813701e-07  9.24745237e-07  9.24745237e-04  1.11557764e-06  4.44702265e-14  4.05157357e-14  4.20074668e-14  1.08597950e-06  4.49081252e-14  1.10353671e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  9.44076898e-07  9.36088307e-07  9.36088307e-04  4.25765437e-14  1.10337009e-06  4.04563665e-14  4.19813828e-14  1.08597710e-06  4.49026739e-14  1.10353604e-06 
