 yes             v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(Vitest)       i(Viout)        v(Vout)         i(v.x3.vib0)    i(v.x3.vib1)    i(v.x3.vib2)    i(v.x3.vib3)    i(v.x3.vib4)    i(v.x3.vib5)    i(v.x3.vib6)   
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.09767011e-07  1.32680698e-07  1.32680698e-04  4.41505910e-14  1.04009753e-06  3.78686785e-14  1.06005094e-06  4.52296824e-14  4.13772925e-14  4.17269752e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.20186384e-07  1.43025374e-07  1.43025374e-04  1.04964118e-06  1.04008330e-06  3.78344844e-14  1.06004667e-06  4.52132326e-14  4.13628829e-14  4.17129040e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.32041314e-07  1.54811200e-07  1.54811200e-04  4.42391001e-14  4.21219888e-14  1.05965006e-06  1.06004220e-06  4.51960528e-14  4.13478594e-14  4.16982514e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.42410287e-07  1.65132419e-07  1.65132419e-04  1.04964818e-06  4.20343026e-14  1.05964219e-06  1.06003857e-06  4.51821580e-14  4.13357286e-14  4.16864343e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.52781064e-07  1.75466370e-07  1.75466370e-04  4.40919884e-14  1.04008335e-06  1.05963523e-06  1.06003517e-06  4.51691643e-14  4.13244015e-14  4.16754119e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.62776111e-07  1.85435591e-07  1.85435591e-04  1.04963522e-06  1.04007236e-06  1.05962919e-06  1.06003207e-06  4.51573875e-14  4.13141501e-14  4.16654465e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.75821034e-07  1.98460154e-07  1.98460154e-04  4.45339794e-14  4.24120234e-14  3.80739300e-14  4.22271407e-14  1.04755165e-06  4.13016263e-14  4.16532860e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.86623318e-07  2.09256325e-07  2.09256325e-04  1.04965877e-06  4.21524815e-14  3.79741122e-14  4.21902729e-14  1.04754925e-06  4.12918993e-14  4.16438520e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.97348903e-07  2.19984924e-07  2.19984924e-04  4.41688885e-14  1.04010191e-06  3.79134296e-14  4.21600520e-14  1.04754698e-06  4.12827503e-14  4.16349875e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.07821603e-07  2.30468877e-07  2.30468877e-04  1.04964281e-06  1.04008649e-06  3.78698491e-14  4.21346624e-14  1.04754487e-06  4.12742558e-14  4.16267653e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.19715603e-07  2.42385151e-07  2.42385151e-04  4.42696923e-14  4.21524325e-14  1.05965937e-06  4.21093822e-14  1.04754259e-06  4.12650811e-14  4.16178937e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.30185704e-07  2.52882857e-07  2.52882857e-04  1.04965008e-06  4.20525632e-14  1.05965025e-06  4.20895116e-14  1.04754066e-06  4.12573811e-14  4.16104554e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.40575195e-07  2.63306846e-07  2.63306846e-04  4.41048670e-14  1.04008649e-06  1.05964236e-06  4.20715387e-14  1.04753883e-06  4.12500571e-14  4.16033868e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.50562036e-07  2.73333284e-07  2.73333284e-04  1.04963662e-06  1.04007484e-06  1.05963560e-06  4.20556116e-14  1.04753714e-06  4.12432899e-14  4.15968613e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.62600615e-07  2.85427691e-07  2.85427691e-04  4.43560837e-14  4.22378721e-14  3.79116757e-14  1.06004234e-06  1.04753517e-06  4.12354587e-14  4.15893170e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.73035495e-07  2.95917888e-07  2.95917888e-04  1.04965425e-06  4.20963343e-14  3.78680962e-14  1.06003859e-06  1.04753353e-06  4.12289365e-14  4.15830396e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.83369130e-07  3.06312447e-07  3.06312447e-04  4.41343202e-14  1.04009362e-06  3.78337665e-14  1.06003512e-06  1.04753196e-06  4.12227021e-14  4.15770445e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.93451318e-07  3.16459804e-07  3.16459804e-04  1.04963964e-06  1.04008038e-06  3.78055585e-14  1.06003193e-06  1.04753047e-06  4.12168197e-14  4.15713925e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.05062154e-07  3.28152512e-07  3.28152512e-04  4.42136264e-14  4.20965489e-14  1.05964222e-06  1.06002847e-06  1.04752882e-06  4.12102735e-14  4.15651083e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.15128347e-07  3.38295447e-07  3.38295447e-04  1.04964642e-06  4.20181033e-14  1.05963529e-06  1.06002564e-06  1.04752743e-06  4.12047825e-14  4.15598416e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.25155295e-07  3.48404033e-07  3.48404033e-04  4.40802934e-14  1.04008049e-06  1.05962904e-06  1.06002294e-06  1.04752608e-06  4.11994721e-14  4.15547522e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.34813090e-07  3.58145257e-07  3.58145257e-04  1.04963390e-06  1.04007008e-06  1.05962353e-06  1.06002046e-06  1.04752481e-06  4.11944986e-14  4.15499895e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.55487973e-07  3.79014150e-07  3.79014150e-04  4.46439256e-14  4.25188437e-14  3.81724133e-14  4.23402383e-14  4.52695742e-14  1.05572802e-06  4.15402180e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.66282887e-07  3.89918497e-07  3.89918497e-04  1.04966000e-06  4.21700740e-14  3.80169690e-14  4.22753179e-14  4.52486847e-14  1.05572666e-06  4.15353287e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.77075429e-07  4.00825892e-07  4.00825892e-04  4.41787916e-14  1.04010427e-06  3.79413599e-14  4.22286615e-14  4.52299675e-14  1.05572534e-06  4.15305755e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.87662540e-07  4.11530870e-07  4.11530870e-04  1.04964365e-06  1.04008818e-06  3.78908595e-14  4.21922830e-14  4.52132639e-14  1.05572407e-06  4.15260367e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.99576941e-07  4.23583967e-07  4.23583967e-04  4.42872712e-14  4.21698777e-14  1.05966467e-06  4.21583111e-14  4.51960491e-14  1.05572268e-06  4.15210676e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.10105003e-07  4.34239838e-07  4.34239838e-04  1.04965106e-06  4.20623612e-14  1.05965471e-06  4.21326727e-14  4.51819918e-14  1.05572148e-06  4.15167924e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.20577979e-07  4.44844770e-07  4.44844770e-04  4.41116109e-14  1.04008813e-06  1.05964624e-06  4.21102794e-14  4.51689151e-14  1.05572032e-06  4.15126416e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.30702424e-07  4.55101286e-07  4.55101286e-04  1.04963733e-06  1.04007612e-06  1.05963904e-06  4.20908815e-14  4.51570173e-14  1.05571922e-06  4.15087213e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.42707243e-07  4.67268373e-07  4.67268373e-04  4.43857192e-14  4.22670292e-14  3.79390288e-14  1.06005081e-06  4.51437340e-14  1.05571794e-06  4.15041845e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.53291359e-07  4.78000589e-07  4.78000589e-04  1.04965532e-06  4.21086694e-14  3.78886495e-14  1.06004644e-06  4.51326745e-14  1.05571684e-06  4.15002804e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.63746241e-07  4.88606342e-07  4.88606342e-04  4.41422454e-14  1.04009552e-06  3.78503179e-14  1.06004244e-06  4.51222812e-14  1.05571578e-06  4.14965080e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.73928696e-07  4.98940068e-07  4.98940068e-04  1.04964040e-06  1.04008181e-06  3.78194228e-14  1.06003880e-06  4.51126146e-14  1.05571477e-06  4.14929105e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.85562620e-07  5.10752003e-07  5.10752003e-04  4.42259102e-14  4.21088272e-14  1.05964601e-06  1.06003491e-06  4.51020663e-14  1.05571363e-06  4.14888889e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.95646858e-07  5.20994965e-07  5.20994965e-04  1.04964729e-06  4.20260219e-14  1.05963864e-06  1.06003173e-06  4.50933118e-14  1.05571267e-06  4.14854761e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  5.05702662e-07  5.31213103e-07  5.31213103e-04  4.40860343e-14  1.04008190e-06  1.05963205e-06  1.06002873e-06  4.50849100e-14  1.05571172e-06  4.14821378e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  5.15390542e-07  5.41061178e-07  5.41061178e-04  1.04963455e-06  1.04007120e-06  1.05962629e-06  1.06002598e-06  4.50771009e-14  1.05571083e-06  4.14789806e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.28857017e-07  5.54756477e-07  5.54756477e-04  4.44696773e-14  4.23492961e-14  3.80157716e-14  4.21598085e-14  1.04753524e-06  1.05570961e-06  4.14746840e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.39372778e-07  5.65455858e-07  5.65455858e-04  1.04965760e-06  4.21368104e-14  3.79408741e-14  4.21337164e-14  1.04753355e-06  1.05570868e-06  4.14714003e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.49847564e-07  5.76117818e-07  5.76117818e-04  4.41597053e-14  1.04009971e-06  3.78900705e-14  4.21110273e-14  1.04753193e-06  1.05570776e-06  4.14681891e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.60038922e-07  5.86495352e-07  5.86495352e-04  1.04964201e-06  1.04008490e-06  3.78516551e-14  4.20913085e-14  1.04753041e-06  1.05570689e-06  4.14651198e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.71636271e-07  5.98309411e-07  5.98309411e-04  4.42540803e-14  4.21369102e-14  1.05965463e-06  4.20710575e-14  1.04752873e-06  1.05570591e-06  4.14616907e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.81844571e-07  6.08712713e-07  6.08712713e-04  1.04964914e-06  4.20434473e-14  1.05964619e-06  4.20547780e-14  1.04752730e-06  1.05570507e-06  4.14587263e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.92016207e-07  6.19082589e-07  6.19082589e-04  4.40984980e-14  1.04008494e-06  1.05963879e-06  4.20397415e-14  1.04752592e-06  1.05570424e-06  4.14558210e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.01799605e-07  6.29060351e-07  6.29060351e-04  1.04963593e-06  1.04007362e-06  1.05963241e-06  4.20262252e-14  1.04752462e-06  1.05570345e-06  4.14530708e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.13794822e-07  6.41298792e-07  6.41298792e-04  4.43314037e-14  4.22135355e-14  3.78887724e-14  1.06003519e-06  1.04752308e-06  1.05570251e-06  4.14497559e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.24049936e-07  6.51766126e-07  6.51766126e-04  1.04965323e-06  4.20850810e-14  3.78502730e-14  1.06003191e-06  1.04752180e-06  1.05570171e-06  4.14469700e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.34183338e-07  6.62113091e-07  6.62113091e-04  4.41269764e-14  1.04009184e-06  3.78190764e-14  1.06002884e-06  1.04752057e-06  1.05570093e-06  4.14442593e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.44020432e-07  6.72161162e-07  6.72161162e-04  1.04963892e-06  1.04007903e-06  3.77930710e-14  1.06002600e-06  1.04751940e-06  1.05570019e-06  4.14416667e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.55374397e-07  6.83763106e-07  6.83763106e-04  4.42024757e-14  4.20853851e-14  1.05963876e-06  1.06002287e-06  1.04751808e-06  1.05569934e-06  4.14387204e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.65186881e-07  6.93793749e-07  6.93793749e-04  1.04964559e-06  4.20107138e-14  1.05963221e-06  1.06002029e-06  1.04751697e-06  1.05569862e-06  4.14362126e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.74976060e-07  7.03804116e-07  7.03804116e-04  4.40748992e-14  1.04007917e-06  1.05962626e-06  1.06001783e-06  1.04751589e-06  1.05569791e-06  4.14337453e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.84385003e-07  7.13428989e-07  7.13428989e-04  1.04963328e-06  1.04006901e-06  1.05962097e-06  1.06001555e-06  1.04751486e-06  1.05569724e-06  4.14314055e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.08341692e-07  7.37950179e-07  7.37950179e-04  4.47524031e-14  4.26238337e-14  3.82686763e-14  4.24499379e-14  4.53910312e-14  4.12999344e-14  1.05699313e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.19258011e-07  7.49130714e-07  7.49130714e-04  1.04966062e-06  4.21796143e-14  3.80439500e-14  4.23415185e-14  4.53526759e-14  4.12902781e-14  1.05699244e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.30204919e-07  7.60346967e-07  7.60346967e-04  4.41839834e-14  1.04010550e-06  3.79575333e-14  4.22762590e-14  4.53212609e-14  4.12811414e-14  1.05699177e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.40947441e-07  7.71358074e-07  7.71358074e-04  1.04964408e-06  1.04008904e-06  3.79024965e-14  4.22297386e-14  4.52949654e-14  4.12726422e-14  1.05699111e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.53121500e-07  7.83841614e-07  7.83841614e-04  4.42968128e-14  4.21793330e-14  1.05966754e-06  4.21887527e-14  4.52690259e-14  4.12635036e-14  1.05699038e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.63916682e-07  7.94915761e-07  7.94915761e-04  1.04965156e-06  4.20674953e-14  1.05965710e-06  4.21588325e-14  4.52486101e-14  4.12557903e-14  1.05698974e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.74607338e-07  8.05886882e-07  8.05886882e-04  4.41151041e-14  1.04008897e-06  1.05964830e-06  4.21332683e-14  4.52302705e-14  4.12484760e-14  1.05698911e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.84934413e-07  8.16488854e-07  8.16488854e-04  1.04963769e-06  1.04007678e-06  1.05964086e-06  4.21114306e-14  4.52140061e-14  4.12416888e-14  1.05698851e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.97031876e-07  8.28913303e-07  8.28913303e-04  4.44028281e-14  4.22838318e-14  3.79547524e-14  1.06005565e-06  4.51964588e-14  4.12340544e-14  1.05698782e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.07793164e-07  8.39969961e-07  8.39969961e-04  1.04965587e-06  4.21151795e-14  3.79000110e-14  1.06005086e-06  4.51820551e-14  4.12275257e-14  1.05698721e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.18457110e-07  8.50930787e-07  8.50930787e-04  4.41463597e-14  1.04009651e-06  3.78592387e-14  1.06004651e-06  4.51687673e-14  4.12212796e-14  1.05698662e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.28861610e-07  8.61628961e-07  8.61628961e-04  1.04964079e-06  1.04008255e-06  3.78267816e-14  1.06004259e-06  4.51566135e-14  4.12153840e-14  1.05698605e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.40738123e-07  8.73845547e-07  8.73845547e-04  4.42323754e-14  4.21152813e-14  1.05964800e-06  1.06003843e-06  4.51435860e-14  4.12088764e-14  1.05698540e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.51075796e-07  8.84483444e-07  8.84483444e-04  1.04964773e-06  4.20301063e-14  1.05964039e-06  1.06003505e-06  4.51328890e-14  4.12033911e-14  1.05698485e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.61416905e-07  8.95128805e-07  8.95128805e-04  4.40889807e-14  1.04008262e-06  1.05963362e-06  1.06003186e-06  4.51227173e-14  4.11980596e-14  1.05698430e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.71385721e-07  9.05394643e-07  9.05394643e-04  1.04963488e-06  1.04007178e-06  1.05962772e-06  1.06002894e-06  4.51133607e-14  4.11930585e-14  1.05698378e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  8.84813370e-07  9.19228158e-07  9.19228158e-04  4.44987173e-14  4.23776516e-14  3.80420958e-14  4.21903432e-14  1.04754272e-06  4.11865231e-14  1.05698308e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  8.95610038e-07  9.30355992e-07  9.30355992e-04  1.04965818e-06  4.21444624e-14  3.79566425e-14  4.21598351e-14  1.04754074e-06  4.11814250e-14  1.05698253e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  9.06343830e-07  9.41423293e-07  9.41423293e-04  4.41642444e-14  1.04010080e-06  3.79013584e-14  4.21339388e-14  1.04753886e-06  4.11764866e-14  1.05698198e-06 
