 yes             v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(Vitest)       i(Viout)        v(Vout)         i(v.x3.vib0)    i(v.x3.vib1)    i(v.x3.vib2)    i(v.x3.vib3)    i(v.x3.vib4)    i(v.x3.vib5)    i(v.x3.vib6)   
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.38986600e-11  6.15724880e-09  6.15724880e-06  4.77165875e-14  4.47107341e-14  4.42356572e-14  3.95938999e-14  4.27728956e-14  5.07772081e-14  4.49564453e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.19092194e-08  1.59728238e-08  1.59728238e-05  1.10437938e-06  4.31814308e-14  4.28551524e-14  3.84588070e-14  4.16459308e-14  4.95449783e-14  4.39322529e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.40348253e-08  2.70174039e-08  2.70174039e-05  4.60408715e-14  1.13126287e-06  4.27395226e-14  3.83586806e-14  4.15404701e-14  4.94221952e-14  4.38251576e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.57851849e-08  3.81009841e-08  3.81009841e-05  1.10435706e-06  1.13123700e-06  4.26716046e-14  3.83003613e-14  4.14794087e-14  4.93514105e-14  4.37636027e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  4.85589332e-08  5.03579625e-08  5.03579625e-05  4.61685364e-14  4.31845992e-14  1.12031173e-06  3.82546891e-14  4.14318160e-14  4.92964254e-14  4.37159039e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  6.03406523e-08  6.17727831e-08  6.17727831e-05  1.10436738e-06  4.30631158e-14  1.12029827e-06  3.82216074e-14  4.13974863e-14  4.92568780e-14  4.36816694e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  7.21945534e-08  7.33238721e-08  7.33238721e-05  4.59686755e-14  1.13123726e-06  1.12028688e-06  3.81938858e-14  4.13688233e-14  4.92239393e-14  4.36532075e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  8.34911098e-08  8.43737061e-08  8.43737061e-05  1.10434877e-06  1.13121811e-06  1.12027745e-06  3.81711205e-14  4.13453631e-14  4.91970389e-14  4.36300010e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.60044316e-08  9.66471484e-08  9.66471484e-05  4.62843611e-14  4.32967698e-14  4.27339892e-14  1.12470795e-06  4.13226208e-14  4.91710166e-14  4.36075868e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.07833709e-07  1.08273063e-07  1.08273063e-04  1.10437292e-06  4.31116855e-14  4.26672012e-14  1.12469991e-06  4.13035360e-14  4.91492238e-14  4.35888438e-14 
