 yes             v(b0)           v(b1)           v(b2)           v(b3)           v(b4)           v(b5)           v(b6)           i(Vitest)       i(Viout)        v(Vout)         i(v.x3.vib0)    i(v.x3.vib1)    i(v.x3.vib2)    i(v.x3.vib3)    i(v.x3.vib4)    i(v.x3.vib5)    i(v.x3.vib6)   
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.35853113e-07  1.26345695e-07  1.26345695e-04  9.90817436e-07  4.39479980e-14  1.01364332e-06  1.02315900e-06  4.11101943e-14  3.97640374e-14  4.08640032e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.46079843e-07  1.36374370e-07  1.36374370e-04  4.41904804e-14  1.00624457e-06  1.01363858e-06  1.02315630e-06  4.10980277e-14  3.97528149e-14  4.08528691e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.55633114e-07  1.45750420e-07  1.45750420e-04  9.90807965e-07  1.00623598e-06  1.01363460e-06  1.02315391e-06  4.10873513e-14  3.97429810e-14  4.08431228e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.69754553e-07  1.59621362e-07  1.59621362e-04  4.46280589e-14  4.43364449e-14  4.56620434e-14  4.53086874e-14  1.02708003e-06  3.97294383e-14  4.08297165e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.80083049e-07  1.69773934e-07  1.69773934e-04  9.90825240e-07  4.40721927e-14  4.55441195e-14  4.52696405e-14  1.02707769e-06  3.97201877e-14  4.08205702e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.90658479e-07  1.80174643e-07  1.80174643e-04  4.42675140e-14  1.00625936e-06  4.54702207e-14  4.52366454e-14  1.02707542e-06  3.97112180e-14  4.08117105e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.00656808e-07  1.90012182e-07  1.90012182e-04  9.90813539e-07  1.00624728e-06  4.54188363e-14  4.52098184e-14  1.02707338e-06  3.97031568e-14  4.08037559e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.11341190e-07  2.00528898e-07  2.00528898e-04  4.43673590e-14  4.40693914e-14  1.01365469e-06  4.51845519e-14  1.02707129e-06  3.96949478e-14  4.07956632e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.21360979e-07  2.10394924e-07  2.10394924e-04  9.90818840e-07  4.39672444e-14  1.01364864e-06  4.51633083e-14  1.02706942e-06  3.96875947e-14  4.07884212e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.31611301e-07  2.20491067e-07  2.20491067e-04  4.42034463e-14  1.00624708e-06  1.01364327e-06  4.51435259e-14  1.02706758e-06  3.96803875e-14  4.07813291e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.41160263e-07  2.29898976e-07  2.29898976e-04  9.90808996e-07  1.00623797e-06  1.01363882e-06  4.51265563e-14  1.02706593e-06  3.96739364e-14  4.07749867e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.52930530e-07  2.41498487e-07  2.41498487e-04  4.44511272e-14  4.41557820e-14  4.54689291e-14  1.02316165e-06  1.02706397e-06  3.96663045e-14  4.07674905e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.62913797e-07  2.51339391e-07  2.51339391e-04  9.90821847e-07  4.40122166e-14  4.54172989e-14  1.02315877e-06  1.02706238e-06  3.96600864e-14  4.07613885e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.73111503e-07  2.61393836e-07  2.61393836e-04  4.42323428e-14  1.00625265e-06  4.53754109e-14  1.02315603e-06  1.02706080e-06  3.96539575e-14  4.07553792e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.82750340e-07  2.70899135e-07  2.70899135e-04  9.90811173e-07  1.00624231e-06  4.53421093e-14  1.02315359e-06  1.02705935e-06  3.96483570e-14  4.07498926e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  2.93216371e-07  2.81222102e-07  2.81222102e-04  4.43106954e-14  4.40105087e-14  1.01364324e-06  1.02315109e-06  1.02705783e-06  3.96424733e-14  4.07441333e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.02863375e-07  2.90738924e-07  2.90738924e-04  9.90816107e-07  4.39305796e-14  1.01363867e-06  1.02314891e-06  1.02705648e-06  3.96372201e-14  4.07389954e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.12769987e-07  3.00513450e-07  3.00513450e-04  4.41784643e-14  1.00624223e-06  1.01363442e-06  1.02314678e-06  1.02705512e-06  3.96319846e-14  4.07338789e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  3.22007010e-07  3.09628711e-07  3.09628711e-04  9.90806974e-07  1.00623410e-06  1.01363080e-06  1.02314488e-06  1.02705389e-06  3.96272395e-14  4.07292453e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.34967850e-07  3.22420875e-07  3.22420875e-04  4.47421224e-14  4.44520324e-14  4.57842880e-14  4.54342423e-14  4.11917089e-14  1.00418866e-06  4.07229524e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.45287355e-07  3.32607826e-07  3.32607826e-04  9.90826194e-07  4.40918216e-14  4.55975116e-14  4.53640250e-14  4.11724818e-14  1.00418757e-06  4.07181055e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.55922548e-07  3.43107971e-07  3.43107971e-04  4.42779903e-14  1.00626135e-06  4.55046645e-14  4.53123459e-14  4.11547854e-14  1.00418648e-06  4.07132522e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.66030245e-07  3.53088745e-07  3.53088745e-04  9.90814191e-07  1.00624871e-06  4.54448319e-14  4.52734633e-14  4.11395263e-14  1.00418547e-06  4.07087658e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.76725406e-07  3.63651083e-07  3.63651083e-04  4.43858390e-14  4.40885113e-14  1.01365837e-06  4.52391444e-14  4.11247143e-14  1.00418443e-06  4.07041451e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.86810830e-07  3.73612617e-07  3.73612617e-04  9.90819600e-07  4.39780882e-14  1.01365174e-06  4.52114360e-14  4.11117885e-14  1.00418347e-06  4.06999006e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  3.97153284e-07  3.83829371e-07  3.83829371e-04  4.42105690e-14  1.00624846e-06  1.01364595e-06  4.51865692e-14  4.10994197e-14  1.00418251e-06  4.06956556e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.06843739e-07  3.93403267e-07  3.93403267e-04  9.90809548e-07  1.00623905e-06  1.01364119e-06  4.51657448e-14  4.10885325e-14  1.00418163e-06  4.06917725e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.18594050e-07  4.05013800e-07  4.05013800e-04  4.44818403e-14  4.41872968e-14  4.55028467e-14  1.02316841e-06  4.10761201e-14  1.00418058e-06  4.06871801e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.28726766e-07  4.15027335e-07  4.15027335e-04  9.90822680e-07  4.40258460e-14  4.54428300e-14  1.02316504e-06  4.10660254e-14  1.00417971e-06  4.06833170e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.39048160e-07  4.25228605e-07  4.25228605e-04  4.42406917e-14  1.00625425e-06  4.53958768e-14  1.02316186e-06  4.10562546e-14  1.00417883e-06  4.06794701e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.48788167e-07  4.34856427e-07  4.34856427e-04  9.90811762e-07  1.00624352e-06  4.53592858e-14  1.02315906e-06  4.10474591e-14  1.00417802e-06  4.06759178e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.59275844e-07  4.45224572e-07  4.45224572e-04  4.43235646e-14  4.40239187e-14  1.01364586e-06  1.02315624e-06  4.10384043e-14  1.00417717e-06  4.06721735e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.68946743e-07  4.54786403e-07  4.54786403e-04  9.90816780e-07  4.39393091e-14  1.01364098e-06  1.02315379e-06  4.10304022e-14  1.00417640e-06  4.06687921e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.78878536e-07  4.64607335e-07  4.64607335e-04  4.41845095e-14  1.00624341e-06  1.01363649e-06  1.02315140e-06  4.10225009e-14  1.00417562e-06  4.06653875e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  4.88151928e-07  4.73778263e-07  4.73778263e-04  9.90807477e-07  1.00623505e-06  1.01363270e-06  1.02314928e-06  4.10153899e-14  1.00417491e-06  4.06622685e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.02624332e-07  4.88092775e-07  4.88092775e-04  4.45649863e-14  4.42722679e-14  4.55937790e-14  4.52380053e-14  1.02706426e-06  1.00417382e-06  4.06575113e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.12693203e-07  4.98053243e-07  4.98053243e-04  9.90824374e-07  4.40556299e-14  4.55048555e-14  4.52101873e-14  1.02706261e-06  1.00417308e-06  4.06542775e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.23033920e-07  5.08283865e-07  5.08283865e-04  4.42582822e-14  1.00625760e-06  4.54428100e-14  4.51852795e-14  1.02706097e-06  1.00417233e-06  4.06510184e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.32783995e-07  5.17931279e-07  5.17931279e-04  9.90812947e-07  1.00624601e-06  4.53974282e-14  4.51643242e-14  1.02705949e-06  1.00417164e-06  4.06480009e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.43220778e-07  5.28259404e-07  5.28259404e-04  4.43517759e-14  4.40532384e-14  1.01365156e-06  4.51440070e-14  1.02705794e-06  1.00417091e-06  4.06448282e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.53000969e-07  5.37938928e-07  5.37938928e-04  9.90818150e-07  4.39576612e-14  1.01364597e-06  4.51265680e-14  1.02705654e-06  1.00417024e-06  4.06419070e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.63047666e-07  5.47883384e-07  5.47883384e-04  4.41970523e-14  1.00624584e-06  1.01364093e-06  4.51099840e-14  1.02705515e-06  1.00416956e-06  4.06389566e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.72412958e-07  5.57154433e-07  5.57154433e-04  9.90808493e-07  1.00623699e-06  1.01363672e-06  4.50955526e-14  1.02705388e-06  1.00416893e-06  4.06362508e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.84142665e-07  5.68767559e-07  5.68767559e-04  4.44268323e-14  4.41307964e-14  4.54419520e-14  1.02315623e-06  1.02705235e-06  1.00416816e-06  4.06329204e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  5.93961878e-07  5.78490424e-07  5.78490424e-04  9.90821095e-07  4.40004128e-14  4.53962613e-14  1.02315371e-06  1.02705109e-06  1.00416753e-06  4.06301807e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.03969876e-07  5.88401390e-07  5.88401390e-04  4.42249894e-14  1.00625123e-06  4.53581376e-14  1.02315128e-06  1.02704985e-06  1.00416689e-06  4.06274319e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.13380928e-07  5.97722277e-07  5.97722277e-04  9.90810640e-07  1.00624123e-06  4.53273957e-14  1.02314910e-06  1.02704871e-06  1.00416631e-06  4.06248861e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.23625621e-07  6.07870012e-07  6.07870012e-04  4.42995920e-14  4.39989196e-14  1.01364096e-06  1.02314683e-06  1.02704750e-06  1.00416567e-06  4.06221564e-14 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.33040021e-07  6.17196408e-07  6.17196408e-04  9.90815499e-07  4.39228362e-14  1.01363664e-06  1.02314485e-06  1.02704641e-06  1.00416510e-06  4.06196850e-14 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.42723731e-07  6.26790696e-07  6.26790696e-04  4.41730566e-14  1.00624118e-06  1.01363260e-06  1.02314289e-06  1.02704531e-06  1.00416452e-06  4.06171788e-14 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  6.51743044e-07  6.35727727e-07  6.35727727e-04  9.90806517e-07  1.00623325e-06  1.01362912e-06  1.02314115e-06  1.02704432e-06  1.00416398e-06  4.06148764e-14 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  6.77879904e-07  6.61631639e-07  6.61631639e-04  4.48462141e-14  4.45571140e-14  4.58948086e-14  4.55468983e-14  4.12974235e-14  3.97271551e-14  1.02098322e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  6.88309486e-07  6.71970556e-07  6.71970556e-04  9.90826645e-07  4.41016897e-14  4.56286172e-14  4.54320662e-14  4.12630046e-14  3.97180199e-14  1.02098264e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  6.99092671e-07  6.82661380e-07  6.82661380e-04  4.42830723e-14  1.00626231e-06  4.55230857e-14  4.53608256e-14  4.12339631e-14  3.97091082e-14  1.02098205e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.09353280e-07  6.92835409e-07  6.92835409e-04  9.90814496e-07  1.00624938e-06  4.54581428e-14  4.53116991e-14  4.12104116e-14  3.97010706e-14  1.02098150e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.20282787e-07  7.03674096e-07  7.03674096e-04  4.43951304e-14  4.40981104e-14  1.01366021e-06  4.52706365e-14  4.11884569e-14  3.96929285e-14  1.02098092e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.30618923e-07  7.13925677e-07  7.13925677e-04  9.90819961e-07  4.39833491e-14  1.01365327e-06  4.52384687e-14  4.11699512e-14  3.96855844e-14  1.02098038e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.41172811e-07  7.24394573e-07  7.24394573e-04  4.42139826e-14  1.00624912e-06  1.01364727e-06  4.52102170e-14  4.11528382e-14  3.96784067e-14  1.02097983e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.51054533e-07  7.34197950e-07  7.34197950e-04  9.90809808e-07  1.00623956e-06  1.01364235e-06  4.51868802e-14  4.11381472e-14  3.96719532e-14  1.02097932e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.62902956e-07  7.45954012e-07  7.45954012e-04  4.44982449e-14  4.42040994e-14  4.55208849e-14  1.02317198e-06  4.11219369e-14  3.96645247e-14  1.02097873e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.73195530e-07  7.56167753e-07  7.56167753e-04  9.90823075e-07  4.40325065e-14  4.54558850e-14  1.02316830e-06  4.11089326e-14  3.96583221e-14  1.02097821e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.83713311e-07  7.66606324e-07  7.66606324e-04  4.42447004e-14  1.00625501e-06  4.54060738e-14  1.02316486e-06  4.10965718e-14  3.96522044e-14  1.02097770e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  7.93658980e-07  7.76478349e-07  7.76478349e-04  9.90812039e-07  1.00624409e-06  4.53677145e-14  1.02316185e-06  4.10856231e-14  3.96466092e-14  1.02097721e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.04358023e-07  7.87099537e-07  7.87099537e-04  4.43298313e-14  4.40304405e-14  1.01364713e-06  1.02315885e-06  4.10745404e-14  3.96407812e-14  1.02097670e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.14261417e-07  7.96932133e-07  7.96932133e-04  9.90817096e-07  4.39434697e-14  1.01364210e-06  1.02315624e-06  4.10648457e-14  3.96355512e-14  1.02097623e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.24470049e-07  8.07069061e-07  8.07069061e-04  4.41873785e-14  1.00624397e-06  1.01363749e-06  1.02315371e-06  4.10553543e-14  3.96303146e-14  1.02097575e-06 
 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  8.34009069e-07  8.16542256e-07  8.16542256e-04  9.90807712e-07  1.00623550e-06  1.01363361e-06  1.02315147e-06  4.10468981e-14  3.96255546e-14  1.02097531e-06 
 1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  8.48506779e-07  8.30942102e-07  8.30942102e-04  4.45926375e-14  4.43004299e-14  4.56237738e-14  4.52691211e-14  1.02707123e-06  3.96185500e-14  1.02097465e-06 
 1.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  8.58841835e-07  8.41209004e-07  8.41209004e-04  9.90824791e-07  4.40634764e-14  4.55229343e-14  4.52368395e-14  1.02706932e-06  3.96137148e-14  1.02097418e-06 
 1.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00  8.69436999e-07  8.51735692e-07  8.51735692e-04  4.42627118e-14  1.00625845e-06  4.54556725e-14  4.52085907e-14  1.02706743e-06  3.96088858e-14  1.02097371e-06 
