Instance,Terminal,Layer,X location,Y location,Voltage
_077_,VGND,li1,50.3700,27.2000,0.000096
_076_,VGND,li1,63.7100,27.2000,0.000132
_075_,VGND,li1,47.8400,21.7600,0.000014
_074_,VGND,li1,50.3700,21.7600,0.000016
_073_,VGND,li1,63.7100,21.7600,0.000021
_072_,VGND,li1,57.0400,16.3200,0.000042
_071_,VGND,li1,52.9000,21.7600,0.000017
_070_,VGND,li1,54.5100,21.7600,0.000017
_069_,VGND,li1,53.1300,16.3200,0.000039
_068_,VGND,li1,71.9900,16.3200,0.000053
_067_,VGND,li1,74.5200,16.3200,0.000055
_066_,VGND,li1,67.6200,16.3200,0.000050
_065_,VGND,li1,85.1000,16.3200,0.000061
_064_,VGND,li1,88.7800,16.3200,0.000063
_063_,VGND,li1,64.6300,16.3200,0.000047
_062_,VGND,li1,80.7300,21.7600,0.000027
_061_,VGND,li1,85.1000,21.7600,0.000028
_060_,VGND,li1,85.5600,27.2000,0.000183
_059_,VGND,li1,89.9300,32.6400,0.000070
_058_,VGND,li1,79.3500,27.2000,0.000173
_057_,VGND,li1,69.2300,32.6400,0.000055
_056_,VGND,li1,52.2100,32.6400,0.000041
_055_,VGND,li1,53.1300,27.2000,0.000104
_054_,VGND,li1,96.8300,27.2000,0.000201
_053_,VGND,li1,96.8300,21.7600,0.000029
_052_,VGND,li1,96.3700,27.2000,0.000199
