 i-sweep         v(vout)         i(viin)         v(vgate)        v(vmid)        
-6.00000000e-06 -1.11923068e-01 -6.00000000e-06  1.50000000e+00  0.00000000e+00 
-5.90000000e-06 -1.10155351e-01 -5.90000000e-06  1.50000000e+00  0.00000000e+00 
-5.80000000e-06 -1.08384695e-01 -5.80000000e-06  1.50000000e+00  0.00000000e+00 
-5.70000000e-06 -1.06611082e-01 -5.70000000e-06  1.50000000e+00  0.00000000e+00 
-5.60000000e-06 -1.04834498e-01 -5.60000000e-06  1.50000000e+00  0.00000000e+00 
-5.50000000e-06 -1.03054925e-01 -5.50000000e-06  1.50000000e+00  0.00000000e+00 
-5.40000000e-06 -1.01272346e-01 -5.40000000e-06  1.50000000e+00  0.00000000e+00 
-5.30000000e-06 -9.94867445e-02 -5.30000000e-06  1.50000000e+00  0.00000000e+00 
-5.20000000e-06 -9.76981029e-02 -5.20000000e-06  1.50000000e+00  0.00000000e+00 
-5.10000000e-06 -9.59064039e-02 -5.10000000e-06  1.50000000e+00  0.00000000e+00 
-5.00000000e-06 -9.41116300e-02 -5.00000000e-06  1.50000000e+00  0.00000000e+00 
-4.90000000e-06 -9.23137633e-02 -4.90000000e-06  1.50000000e+00  0.00000000e+00 
-4.80000000e-06 -9.05127859e-02 -4.80000000e-06  1.50000000e+00  0.00000000e+00 
-4.70000000e-06 -8.87086798e-02 -4.70000000e-06  1.50000000e+00  0.00000000e+00 
-4.60000000e-06 -8.69014265e-02 -4.60000000e-06  1.50000000e+00  0.00000000e+00 
-4.50000000e-06 -8.50910074e-02 -4.50000000e-06  1.50000000e+00  0.00000000e+00 
-4.40000000e-06 -8.32774040e-02 -4.40000000e-06  1.50000000e+00  0.00000000e+00 
-4.30000000e-06 -8.14605971e-02 -4.30000000e-06  1.50000000e+00  0.00000000e+00 
-4.20000000e-06 -7.96405677e-02 -4.20000000e-06  1.50000000e+00  0.00000000e+00 
-4.10000000e-06 -7.78172964e-02 -4.10000000e-06  1.50000000e+00  0.00000000e+00 
-4.00000000e-06 -7.59907636e-02 -4.00000000e-06  1.50000000e+00  0.00000000e+00 
-3.90000000e-06 -7.41609496e-02 -3.90000000e-06  1.50000000e+00  0.00000000e+00 
-3.80000000e-06 -7.23278342e-02 -3.80000000e-06  1.50000000e+00  0.00000000e+00 
-3.70000000e-06 -7.04913974e-02 -3.70000000e-06  1.50000000e+00  0.00000000e+00 
-3.60000000e-06 -6.86516186e-02 -3.60000000e-06  1.50000000e+00  0.00000000e+00 
-3.50000000e-06 -6.68084772e-02 -3.50000000e-06  1.50000000e+00  0.00000000e+00 
-3.40000000e-06 -6.49619521e-02 -3.40000000e-06  1.50000000e+00  0.00000000e+00 
-3.30000000e-06 -6.31120223e-02 -3.30000000e-06  1.50000000e+00  0.00000000e+00 
-3.20000000e-06 -6.12586664e-02 -3.20000000e-06  1.50000000e+00  0.00000000e+00 
-3.10000000e-06 -5.94018627e-02 -3.10000000e-06  1.50000000e+00  0.00000000e+00 
-3.00000000e-06 -5.75415893e-02 -3.00000000e-06  1.50000000e+00  0.00000000e+00 
-2.90000000e-06 -5.56778240e-02 -2.90000000e-06  1.50000000e+00  0.00000000e+00 
-2.80000000e-06 -5.38105445e-02 -2.80000000e-06  1.50000000e+00  0.00000000e+00 
-2.70000000e-06 -5.19397281e-02 -2.70000000e-06  1.50000000e+00  0.00000000e+00 
-2.60000000e-06 -5.00653518e-02 -2.60000000e-06  1.50000000e+00  0.00000000e+00 
-2.50000000e-06 -4.81873925e-02 -2.50000000e-06  1.50000000e+00  0.00000000e+00 
-2.40000000e-06 -4.63058267e-02 -2.40000000e-06  1.50000000e+00  0.00000000e+00 
-2.30000000e-06 -4.44206306e-02 -2.30000000e-06  1.50000000e+00  0.00000000e+00 
-2.20000000e-06 -4.25317802e-02 -2.20000000e-06  1.50000000e+00  0.00000000e+00 
-2.10000000e-06 -4.06392512e-02 -2.10000000e-06  1.50000000e+00  0.00000000e+00 
-2.00000000e-06 -3.87430189e-02 -2.00000000e-06  1.50000000e+00  0.00000000e+00 
-1.90000000e-06 -3.68430585e-02 -1.90000000e-06  1.50000000e+00  0.00000000e+00 
-1.80000000e-06 -3.49393446e-02 -1.80000000e-06  1.50000000e+00  0.00000000e+00 
-1.70000000e-06 -3.30318519e-02 -1.70000000e-06  1.50000000e+00  0.00000000e+00 
-1.60000000e-06 -3.11205544e-02 -1.60000000e-06  1.50000000e+00  0.00000000e+00 
-1.50000000e-06 -2.92054261e-02 -1.50000000e-06  1.50000000e+00  0.00000000e+00 
-1.40000000e-06 -2.72864403e-02 -1.40000000e-06  1.50000000e+00  0.00000000e+00 
-1.30000000e-06 -2.53635703e-02 -1.30000000e-06  1.50000000e+00  0.00000000e+00 
-1.20000000e-06 -2.34367891e-02 -1.20000000e-06  1.50000000e+00  0.00000000e+00 
-1.10000000e-06 -2.15060690e-02 -1.10000000e-06  1.50000000e+00  0.00000000e+00 
-1.00000000e-06 -1.95713822e-02 -1.00000000e-06  1.50000000e+00  0.00000000e+00 
-9.00000000e-07 -1.76327006e-02 -9.00000000e-07  1.50000000e+00  0.00000000e+00 
