 i-sweep         v(vout)         i(viin)         v(vgate)        v(vmid)        
-6.00000000e-06  3.83120637e-01 -6.00000000e-06  1.50000000e+00  1.70000000e+00 
-5.90000000e-06  3.86713053e-01 -5.90000000e-06  1.50000000e+00  1.70000000e+00 
-5.80000000e-06  3.90333905e-01 -5.80000000e-06  1.50000000e+00  1.70000000e+00 
-5.70000000e-06  3.93983904e-01 -5.70000000e-06  1.50000000e+00  1.70000000e+00 
-5.60000000e-06  3.97663788e-01 -5.60000000e-06  1.50000000e+00  1.70000000e+00 
-5.50000000e-06  4.01374328e-01 -5.50000000e-06  1.50000000e+00  1.70000000e+00 
-5.40000000e-06  4.05116330e-01 -5.40000000e-06  1.50000000e+00  1.70000000e+00 
-5.30000000e-06  4.08890632e-01 -5.30000000e-06  1.50000000e+00  1.70000000e+00 
-5.20000000e-06  4.12698116e-01 -5.20000000e-06  1.50000000e+00  1.70000000e+00 
-5.10000000e-06  4.16539699e-01 -5.10000000e-06  1.50000000e+00  1.70000000e+00 
-5.00000000e-06  4.20416346e-01 -5.00000000e-06  1.50000000e+00  1.70000000e+00 
-4.90000000e-06  4.24329066e-01 -4.90000000e-06  1.50000000e+00  1.70000000e+00 
-4.80000000e-06  4.28278920e-01 -4.80000000e-06  1.50000000e+00  1.70000000e+00 
-4.70000000e-06  4.32267020e-01 -4.70000000e-06  1.50000000e+00  1.70000000e+00 
-4.60000000e-06  4.36294537e-01 -4.60000000e-06  1.50000000e+00  1.70000000e+00 
-4.50000000e-06  4.40362705e-01 -4.50000000e-06  1.50000000e+00  1.70000000e+00 
-4.40000000e-06  4.44472824e-01 -4.40000000e-06  1.50000000e+00  1.70000000e+00 
-4.30000000e-06  4.48626266e-01 -4.30000000e-06  1.50000000e+00  1.70000000e+00 
-4.20000000e-06  4.52824482e-01 -4.20000000e-06  1.50000000e+00  1.70000000e+00 
-4.10000000e-06  4.57069006e-01 -4.10000000e-06  1.50000000e+00  1.70000000e+00 
-4.00000000e-06  4.61361469e-01 -4.00000000e-06  1.50000000e+00  1.70000000e+00 
-3.90000000e-06  4.65703597e-01 -3.90000000e-06  1.50000000e+00  1.70000000e+00 
-3.80000000e-06  4.70097232e-01 -3.80000000e-06  1.50000000e+00  1.70000000e+00 
-3.70000000e-06  4.74544332e-01 -3.70000000e-06  1.50000000e+00  1.70000000e+00 
-3.60000000e-06  4.79046990e-01 -3.60000000e-06  1.50000000e+00  1.70000000e+00 
-3.50000000e-06  4.83607447e-01 -3.50000000e-06  1.50000000e+00  1.70000000e+00 
-3.40000000e-06  4.88228103e-01 -3.40000000e-06  1.50000000e+00  1.70000000e+00 
-3.30000000e-06  4.92911539e-01 -3.30000000e-06  1.50000000e+00  1.70000000e+00 
-3.20000000e-06  4.97660536e-01 -3.20000000e-06  1.50000000e+00  1.70000000e+00 
-3.10000000e-06  5.02478098e-01 -3.10000000e-06  1.50000000e+00  1.70000000e+00 
-3.00000000e-06  5.07367481e-01 -3.00000000e-06  1.50000000e+00  1.70000000e+00 
-2.90000000e-06  5.12332223e-01 -2.90000000e-06  1.50000000e+00  1.70000000e+00 
-2.80000000e-06  5.17376179e-01 -2.80000000e-06  1.50000000e+00  1.70000000e+00 
