 i-sweep         v(vout)         i(viin)         v(vgate)        v(vmid)        
-6.00000000e-06  4.63290578e-01 -6.00000000e-06  1.60000000e+00  1.20000000e+00 
-5.90000000e-06  4.66917782e-01 -5.90000000e-06  1.60000000e+00  1.20000000e+00 
-5.80000000e-06  4.70573695e-01 -5.80000000e-06  1.60000000e+00  1.20000000e+00 
-5.70000000e-06  4.74259035e-01 -5.70000000e-06  1.60000000e+00  1.20000000e+00 
-5.60000000e-06  4.77974551e-01 -5.60000000e-06  1.60000000e+00  1.20000000e+00 
-5.50000000e-06  4.81721025e-01 -5.50000000e-06  1.60000000e+00  1.20000000e+00 
-5.40000000e-06  4.85499272e-01 -5.40000000e-06  1.60000000e+00  1.20000000e+00 
-5.30000000e-06  4.89310144e-01 -5.30000000e-06  1.60000000e+00  1.20000000e+00 
-5.20000000e-06  4.93154531e-01 -5.20000000e-06  1.60000000e+00  1.20000000e+00 
-5.10000000e-06  4.97033366e-01 -5.10000000e-06  1.60000000e+00  1.20000000e+00 
-5.00000000e-06  5.00947625e-01 -5.00000000e-06  1.60000000e+00  1.20000000e+00 
-4.90000000e-06  5.04898332e-01 -4.90000000e-06  1.60000000e+00  1.20000000e+00 
-4.80000000e-06  5.08886560e-01 -4.80000000e-06  1.60000000e+00  1.20000000e+00 
-4.70000000e-06  5.12913438e-01 -4.70000000e-06  1.60000000e+00  1.20000000e+00 
-4.60000000e-06  5.16980154e-01 -4.60000000e-06  1.60000000e+00  1.20000000e+00 
-4.50000000e-06  5.21087957e-01 -4.50000000e-06  1.60000000e+00  1.20000000e+00 
-4.40000000e-06  5.25238164e-01 -4.40000000e-06  1.60000000e+00  1.20000000e+00 
-4.30000000e-06  5.29432168e-01 -4.30000000e-06  1.60000000e+00  1.20000000e+00 
-4.20000000e-06  5.33671437e-01 -4.20000000e-06  1.60000000e+00  1.20000000e+00 
-4.10000000e-06  5.37957528e-01 -4.10000000e-06  1.60000000e+00  1.20000000e+00 
-4.00000000e-06  5.42292091e-01 -4.00000000e-06  1.60000000e+00  1.20000000e+00 
-3.90000000e-06  5.46676878e-01 -3.90000000e-06  1.60000000e+00  1.20000000e+00 
