 i-sweep         v(vout)         i(viin)         v(vgate)        v(vmid)        
-6.00000000e-06 -3.08319789e-02 -6.00000000e-06  1.00000000e+00  6.00000000e-01 
-5.90000000e-06 -2.73274874e-02 -5.90000000e-06  1.00000000e+00  6.00000000e-01 
-5.80000000e-06 -2.37950997e-02 -5.80000000e-06  1.00000000e+00  6.00000000e-01 
-5.70000000e-06 -2.02341277e-02 -5.70000000e-06  1.00000000e+00  6.00000000e-01 
-5.60000000e-06 -1.66438539e-02 -5.60000000e-06  1.00000000e+00  6.00000000e-01 
-5.50000000e-06 -1.30235309e-02 -5.50000000e-06  1.00000000e+00  6.00000000e-01 
-5.40000000e-06 -9.37237810e-03 -5.40000000e-06  1.00000000e+00  6.00000000e-01 
-5.30000000e-06 -5.68958080e-03 -5.30000000e-06  1.00000000e+00  6.00000000e-01 
-5.20000000e-06 -1.97428720e-03 -5.20000000e-06  1.00000000e+00  6.00000000e-01 
-5.10000000e-06  1.77439376e-03 -5.10000000e-06  1.00000000e+00  6.00000000e-01 
-5.00000000e-06  5.55739518e-03 -5.00000000e-06  1.00000000e+00  6.00000000e-01 
-4.90000000e-06  9.37569511e-03 -4.90000000e-06  1.00000000e+00  6.00000000e-01 
-4.80000000e-06  1.32303198e-02 -4.80000000e-06  1.00000000e+00  6.00000000e-01 
-4.70000000e-06  1.71223472e-02 -4.70000000e-06  1.00000000e+00  6.00000000e-01 
-4.60000000e-06  2.10529110e-02 -4.60000000e-06  1.00000000e+00  6.00000000e-01 
-4.50000000e-06  2.50232046e-02 -4.50000000e-06  1.00000000e+00  6.00000000e-01 
-4.40000000e-06  2.90344862e-02 -4.40000000e-06  1.00000000e+00  6.00000000e-01 
-4.30000000e-06  3.30880840e-02 -4.30000000e-06  1.00000000e+00  6.00000000e-01 
-4.20000000e-06  3.71854019e-02 -4.20000000e-06  1.00000000e+00  6.00000000e-01 
-4.10000000e-06  4.13279260e-02 -4.10000000e-06  1.00000000e+00  6.00000000e-01 
-4.00000000e-06  4.55172324e-02 -4.00000000e-06  1.00000000e+00  6.00000000e-01 
-3.90000000e-06  4.97549946e-02 -3.90000000e-06  1.00000000e+00  6.00000000e-01 
-3.80000000e-06  5.40429931e-02 -3.80000000e-06  1.00000000e+00  6.00000000e-01 
-3.70000000e-06  5.83831261e-02 -3.70000000e-06  1.00000000e+00  6.00000000e-01 
-3.60000000e-06  6.27774205e-02 -3.60000000e-06  1.00000000e+00  6.00000000e-01 
-3.50000000e-06  6.72280458e-02 -3.50000000e-06  1.00000000e+00  6.00000000e-01 
-3.40000000e-06  7.17373292e-02 -3.40000000e-06  1.00000000e+00  6.00000000e-01 
-3.30000000e-06  7.63077729e-02 -3.30000000e-06  1.00000000e+00  6.00000000e-01 
-3.20000000e-06  8.09420742e-02 -3.20000000e-06  1.00000000e+00  6.00000000e-01 
-3.10000000e-06  8.56431489e-02 -3.10000000e-06  1.00000000e+00  6.00000000e-01 
-3.00000000e-06  9.04141576e-02 -3.00000000e-06  1.00000000e+00  6.00000000e-01 
-2.90000000e-06  9.52585375e-02 -2.90000000e-06  1.00000000e+00  6.00000000e-01 
-2.80000000e-06  1.00180039e-01 -2.80000000e-06  1.00000000e+00  6.00000000e-01 
-2.70000000e-06  1.05182768e-01 -2.70000000e-06  1.00000000e+00  6.00000000e-01 
-2.60000000e-06  1.10271240e-01 -2.60000000e-06  1.00000000e+00  6.00000000e-01 
-2.50000000e-06  1.15450437e-01 -2.50000000e-06  1.00000000e+00  6.00000000e-01 
-2.40000000e-06  1.20725884e-01 -2.40000000e-06  1.00000000e+00  6.00000000e-01 
-2.30000000e-06  1.26103738e-01 -2.30000000e-06  1.00000000e+00  6.00000000e-01 
-2.20000000e-06  1.31590894e-01 -2.20000000e-06  1.00000000e+00  6.00000000e-01 
-2.10000000e-06  1.37195117e-01 -2.10000000e-06  1.00000000e+00  6.00000000e-01 
-2.00000000e-06  1.42925212e-01 -2.00000000e-06  1.00000000e+00  6.00000000e-01 
-1.90000000e-06  1.48791225e-01 -1.90000000e-06  1.00000000e+00  6.00000000e-01 
-1.80000000e-06  1.54804707e-01 -1.80000000e-06  1.00000000e+00  6.00000000e-01 
-1.70000000e-06  1.60979045e-01 -1.70000000e-06  1.00000000e+00  6.00000000e-01 
-1.60000000e-06  1.67329898e-01 -1.60000000e-06  1.00000000e+00  6.00000000e-01 
-1.50000000e-06  1.73875769e-01 -1.50000000e-06  1.00000000e+00  6.00000000e-01 
-1.40000000e-06  1.80638764e-01 -1.40000000e-06  1.00000000e+00  6.00000000e-01 
-1.30000000e-06  1.87645637e-01 -1.30000000e-06  1.00000000e+00  6.00000000e-01 
-1.20000000e-06  1.94929235e-01 -1.20000000e-06  1.00000000e+00  6.00000000e-01 
-1.10000000e-06  2.02530566e-01 -1.10000000e-06  1.00000000e+00  6.00000000e-01 
-1.00000000e-06  2.10501826e-01 -1.00000000e-06  1.00000000e+00  6.00000000e-01 
-9.00000000e-07  2.18910995e-01 -9.00000000e-07  1.00000000e+00  6.00000000e-01 
-8.00000000e-07  2.27849084e-01 -8.00000000e-07  1.00000000e+00  6.00000000e-01 
-7.00000000e-07  2.37442141e-01 -7.00000000e-07  1.00000000e+00  6.00000000e-01 
-6.00000000e-07  2.47872360e-01 -6.00000000e-07  1.00000000e+00  6.00000000e-01 
-5.00000000e-07  2.59418215e-01 -5.00000000e-07  1.00000000e+00  6.00000000e-01 
-4.00000000e-07  2.72539035e-01 -4.00000000e-07  1.00000000e+00  6.00000000e-01 
-3.00000000e-07  2.88081313e-01 -3.00000000e-07  1.00000000e+00  6.00000000e-01 
-2.00000000e-07  3.07910173e-01 -2.00000000e-07  1.00000000e+00  6.00000000e-01 
-1.00000000e-07  3.37855941e-01 -1.00000000e-07  1.00000000e+00  6.00000000e-01 
-5.71747239e-21  6.00214382e-01 -5.71747239e-21  1.00000000e+00  6.00000000e-01 
 1.00000000e-07  1.01517002e+00  1.00000000e-07  1.00000000e+00  6.00000000e-01 
 2.00000000e-07  1.04758977e+00  2.00000000e-07  1.00000000e+00  6.00000000e-01 
 3.00000000e-07  1.06648129e+00  3.00000000e-07  1.00000000e+00  6.00000000e-01 
 4.00000000e-07  1.07991877e+00  4.00000000e-07  1.00000000e+00  6.00000000e-01 
 5.00000000e-07  1.09042618e+00  5.00000000e-07  1.00000000e+00  6.00000000e-01 
 6.00000000e-07  1.09908796e+00  6.00000000e-07  1.00000000e+00  6.00000000e-01 
 7.00000000e-07  1.10649453e+00  7.00000000e-07  1.00000000e+00  6.00000000e-01 
 8.00000000e-07  1.11298745e+00  8.00000000e-07  1.00000000e+00  6.00000000e-01 
 9.00000000e-07  1.11878587e+00  9.00000000e-07  1.00000000e+00  6.00000000e-01 
 1.00000000e-06  1.12403850e+00  1.00000000e-06  1.00000000e+00  6.00000000e-01 
 1.10000000e-06  1.12885080e+00  1.10000000e-06  1.00000000e+00  6.00000000e-01 
 1.20000000e-06  1.13331049e+00  1.20000000e-06  1.00000000e+00  6.00000000e-01 
