 i-sweep         v(vout)         i(viin)         v(vgate)        v(vmid)        
-6.00000000e-06 -5.23797383e-02 -6.00000000e-06  1.30000000e+00  1.00000000e-01 
-5.90000000e-06 -5.01073610e-02 -5.90000000e-06  1.30000000e+00  1.00000000e-01 
-5.80000000e-06 -4.78278745e-02 -5.80000000e-06  1.30000000e+00  1.00000000e-01 
-5.70000000e-06 -4.55412051e-02 -5.70000000e-06  1.30000000e+00  1.00000000e-01 
-5.60000000e-06 -4.32472777e-02 -5.60000000e-06  1.30000000e+00  1.00000000e-01 
-5.50000000e-06 -4.09460158e-02 -5.50000000e-06  1.30000000e+00  1.00000000e-01 
-5.40000000e-06 -3.86373416e-02 -5.40000000e-06  1.30000000e+00  1.00000000e-01 
-5.30000000e-06 -3.63211757e-02 -5.30000000e-06  1.30000000e+00  1.00000000e-01 
-5.20000000e-06 -3.39974374e-02 -5.20000000e-06  1.30000000e+00  1.00000000e-01 
-5.10000000e-06 -3.16660443e-02 -5.10000000e-06  1.30000000e+00  1.00000000e-01 
-5.00000000e-06 -2.93269125e-02 -5.00000000e-06  1.30000000e+00  1.00000000e-01 
-4.90000000e-06 -2.69799566e-02 -4.90000000e-06  1.30000000e+00  1.00000000e-01 
-4.80000000e-06 -2.46250893e-02 -4.80000000e-06  1.30000000e+00  1.00000000e-01 
-4.70000000e-06 -2.22622219e-02 -4.70000000e-06  1.30000000e+00  1.00000000e-01 
-4.60000000e-06 -1.98912638e-02 -4.60000000e-06  1.30000000e+00  1.00000000e-01 
-4.50000000e-06 -1.75121226e-02 -4.50000000e-06  1.30000000e+00  1.00000000e-01 
-4.40000000e-06 -1.51247040e-02 -4.40000000e-06  1.30000000e+00  1.00000000e-01 
-4.30000000e-06 -1.27289120e-02 -4.30000000e-06  1.30000000e+00  1.00000000e-01 
-4.20000000e-06 -1.03246484e-02 -4.20000000e-06  1.30000000e+00  1.00000000e-01 
-4.10000000e-06 -7.91181330e-03 -4.10000000e-06  1.30000000e+00  1.00000000e-01 
-4.00000000e-06 -5.49030440e-03 -4.00000000e-06  1.30000000e+00  1.00000000e-01 
-3.90000000e-06 -3.06001748e-03 -3.90000000e-06  1.30000000e+00  1.00000000e-01 
-3.80000000e-06 -6.20846066e-04 -3.80000000e-06  1.30000000e+00  1.00000000e-01 
-3.70000000e-06  1.82731857e-03 -3.70000000e-06  1.30000000e+00  1.00000000e-01 
-3.60000000e-06  4.28458747e-03 -3.60000000e-06  1.30000000e+00  1.00000000e-01 
-3.50000000e-06  6.75107410e-03 -3.50000000e-06  1.30000000e+00  1.00000000e-01 
-3.40000000e-06  9.22689438e-03 -3.40000000e-06  1.30000000e+00  1.00000000e-01 
-3.30000000e-06  1.17121668e-02 -3.30000000e-06  1.30000000e+00  1.00000000e-01 
-3.20000000e-06  1.42070125e-02 -3.20000000e-06  1.30000000e+00  1.00000000e-01 
-3.10000000e-06  1.67115552e-02 -3.10000000e-06  1.30000000e+00  1.00000000e-01 
-3.00000000e-06  1.92259216e-02 -3.00000000e-06  1.30000000e+00  1.00000000e-01 
-2.90000000e-06  2.17502413e-02 -2.90000000e-06  1.30000000e+00  1.00000000e-01 
-2.80000000e-06  2.42846467e-02 -2.80000000e-06  1.30000000e+00  1.00000000e-01 
-2.70000000e-06  2.68292734e-02 -2.70000000e-06  1.30000000e+00  1.00000000e-01 
-2.60000000e-06  2.93842604e-02 -2.60000000e-06  1.30000000e+00  1.00000000e-01 
-2.50000000e-06  3.19497496e-02 -2.50000000e-06  1.30000000e+00  1.00000000e-01 
-2.40000000e-06  3.45258866e-02 -2.40000000e-06  1.30000000e+00  1.00000000e-01 
-2.30000000e-06  3.71128205e-02 -2.30000000e-06  1.30000000e+00  1.00000000e-01 
-2.20000000e-06  3.97107040e-02 -2.20000000e-06  1.30000000e+00  1.00000000e-01 
-2.10000000e-06  4.23196936e-02 -2.10000000e-06  1.30000000e+00  1.00000000e-01 
-2.00000000e-06  4.49399497e-02 -2.00000000e-06  1.30000000e+00  1.00000000e-01 
-1.90000000e-06  4.75716369e-02 -1.90000000e-06  1.30000000e+00  1.00000000e-01 
-1.80000000e-06  5.02149239e-02 -1.80000000e-06  1.30000000e+00  1.00000000e-01 
-1.70000000e-06  5.28699838e-02 -1.70000000e-06  1.30000000e+00  1.00000000e-01 
-1.60000000e-06  5.55369942e-02 -1.60000000e-06  1.30000000e+00  1.00000000e-01 
-1.50000000e-06  5.82161375e-02 -1.50000000e-06  1.30000000e+00  1.00000000e-01 
-1.40000000e-06  6.09076010e-02 -1.40000000e-06  1.30000000e+00  1.00000000e-01 
-1.30000000e-06  6.36115769e-02 -1.30000000e-06  1.30000000e+00  1.00000000e-01 
-1.20000000e-06  6.63282629e-02 -1.20000000e-06  1.30000000e+00  1.00000000e-01 
