Instance,Terminal,Layer,X location,Y location,Voltage
_123_,VGND,li1,43.0100,32.6400,0.000030
_122_,VGND,li1,46.4600,32.6400,0.000035
_121_,VGND,li1,48.9900,27.2000,0.000100
_120_,VGND,li1,78.8900,21.7600,0.000016
_119_,VGND,li1,78.2000,21.7600,0.000016
_118_,VGND,li1,68.5400,21.7600,0.000014
_117_,VGND,li1,46.9200,27.2000,0.000094
_116_,VGND,li1,81.4200,27.2000,0.000170
_115_,VGND,li1,34.5000,27.2000,0.000060
_114_,VGND,li1,44.8500,27.2000,0.000087
_113_,VGND,li1,75.2100,21.7600,0.000015
_112_,VGND,li1,50.1400,32.6400,0.000038
_111_,VGND,li1,36.3400,21.7600,0.000005
_110_,VGND,li1,37.0300,16.3200,0.000022
_109_,VGND,li1,45.7700,16.3200,0.000029
_108_,VGND,li1,46.0000,21.7600,0.000008
_107_,VGND,li1,53.8200,21.7600,0.000010
_106_,VGND,li1,74.2900,27.2000,0.000160
_105_,VGND,li1,64.1700,21.7600,0.000013
_104_,VGND,li1,84.8700,16.3200,0.000057
_103_,VGND,li1,68.5400,16.3200,0.000047
_102_,VGND,li1,99.3600,32.6400,0.000068
_101_,VGND,li1,106.4900,32.6400,0.000071
_100_,VGND,li1,115.4600,38.0800,0.000019
_099_,VGND,li1,118.4500,38.0800,0.000019
_098_,VGND,li1,113.6200,32.6400,0.000072
_097_,VGND,li1,116.6100,27.2000,0.000184
_096_,VGND,li1,113.6200,27.2000,0.000184
_095_,VGND,li1,116.1500,21.7600,0.000020
_094_,VGND,li1,100.7400,21.7600,0.000018
_093_,VGND,li1,107.4100,21.7600,0.000019
_092_,VGND,li1,113.6200,16.3200,0.000066
_091_,VGND,li1,116.6100,16.3200,0.000066
_090_,VGND,li1,90.6200,16.3200,0.000059
_089_,VGND,li1,93.1500,10.8800,0.000000
_088_,VGND,li1,104.4200,21.7600,0.000019
_087_,VGND,li1,110.1700,16.3200,0.000065
_086_,VGND,li1,72.9100,16.3200,0.000049
_085_,VGND,li1,71.5300,21.7600,0.000015
_084_,VGND,li1,97.5200,27.2000,0.000183
_082_,VGND,li1,54.5100,27.2000,0.000112
_081_,VGND,li1,77.0500,32.6400,0.000057
_080_,VGND,li1,84.4100,38.0800,0.000015
_079_,VGND,li1,94.5300,32.6400,0.000066
_078_,VGND,li1,96.8300,32.6400,0.000067
_077_,VGND,li1,109.2500,32.6400,0.000071
_076_,VGND,li1,112.9300,32.6400,0.000072
_075_,VGND,li1,126.2700,32.6400,0.000073
_074_,VGND,li1,98.6700,32.6400,0.000068
_073_,VGND,li1,53.5900,27.2000,0.000112
_072_,VGND,li1,65.5500,21.7600,0.000013
